0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000383e-04,3.599999999999999901e-03,1.319999999999999993e-02,3.960000000000000325e-02,8.699999999999999400e-02,1.544000000000000095e-01,2.447999999999999898e-01,3.195999999999999952e-01,3.770000000000000018e-01,4.072000000000000064e-01,4.053999999999999826e-01,3.724000000000000088e-01,3.383999999999999786e-01,2.899999999999999800e-01,2.524000000000000132e-01,2.116000000000000103e-01,1.854000000000000092e-01,1.564000000000000112e-01,1.335999999999999965e-01,1.194000000000000061e-01,1.014000000000000040e-01,8.820000000000000062e-02,7.380000000000000449e-02,5.899999999999999689e-02,5.140000000000000124e-02,4.120000000000000051e-02,3.679999999999999938e-02,3.180000000000000188e-02,2.819999999999999937e-02,2.900000000000000147e-02,2.779999999999999832e-02,2.599999999999999881e-02,2.280000000000000082e-02,2.120000000000000009e-02,2.040000000000000147e-02,1.700000000000000122e-02,1.640000000000000138e-02,1.619999999999999912e-02,1.519999999999999997e-02,1.420000000000000082e-02,1.379999999999999977e-02,1.420000000000000082e-02,1.340000000000000045e-02,1.319999999999999993e-02,1.260000000000000009e-02,1.220000000000000077e-02,1.119999999999999989e-02,1.080000000000000057e-02
4.000000000000000192e-04,1.000000000000000021e-03,3.000000000000000062e-03,7.199999999999999803e-03,1.760000000000000106e-02,3.740000000000000269e-02,7.879999999999999505e-02,1.517999999999999905e-01,2.439999999999999947e-01,3.427999999999999936e-01,4.225999999999999757e-01,4.597999999999999865e-01,4.586000000000000076e-01,4.193999999999999950e-01,3.780000000000000027e-01,3.280000000000000138e-01,2.634000000000000230e-01,2.223999999999999866e-01,1.824000000000000066e-01,1.474000000000000032e-01,1.215999999999999998e-01,1.008000000000000007e-01,7.820000000000000562e-02,6.479999999999999649e-02,5.319999999999999729e-02,4.800000000000000100e-02,3.919999999999999873e-02,3.320000000000000034e-02,2.759999999999999953e-02,2.359999999999999945e-02,2.079999999999999905e-02,1.640000000000000138e-02,1.220000000000000077e-02,1.140000000000000041e-02,1.039999999999999952e-02,9.199999999999999845e-03,8.600000000000000006e-03,8.200000000000000691e-03,7.000000000000000146e-03,6.799999999999999621e-03,6.199999999999999782e-03,5.599999999999999943e-03,4.799999999999999580e-03,4.000000000000000083e-03,3.200000000000000153e-03,2.799999999999999972e-03,2.399999999999999790e-03,2.399999999999999790e-03,2.599999999999999881e-03,3.599999999999999901e-03,3.200000000000000153e-03
0.000000000000000000e+00,2.000000000000000096e-04,2.000000000000000096e-04,4.000000000000000192e-04,3.000000000000000062e-03,1.020000000000000073e-02,3.119999999999999857e-02,7.340000000000000691e-02,1.436000000000000054e-01,2.361999999999999933e-01,3.241999999999999882e-01,3.924000000000000266e-01,4.318000000000000171e-01,4.299999999999999933e-01,4.043999999999999817e-01,3.678000000000000158e-01,3.130000000000000004e-01,2.701999999999999957e-01,2.232000000000000095e-01,1.839999999999999969e-01,1.444000000000000006e-01,1.199999999999999956e-01,1.004000000000000031e-01,8.060000000000000497e-02,6.800000000000000488e-02,5.820000000000000173e-02,4.959999999999999826e-02,4.139999999999999930e-02,3.819999999999999785e-02,3.540000000000000091e-02,3.219999999999999946e-02,2.980000000000000010e-02,2.599999999999999881e-02,2.479999999999999913e-02,1.980000000000000163e-02,1.359999999999999924e-02,1.220000000000000077e-02,8.600000000000000006e-03,5.599999999999999943e-03,4.199999999999999740e-03,3.000000000000000062e-03,2.799999999999999972e-03,1.600000000000000077e-03,1.799999999999999951e-03,1.600000000000000077e-03,1.199999999999999895e-03,1.000000000000000021e-03,8.000000000000000383e-04,5.999999999999999474e-04,5.999999999999999474e-04,5.999999999999999474e-04
0.000000000000000000e+00,4.000000000000000192e-04,1.199999999999999895e-03,3.000000000000000062e-03,8.800000000000000530e-03,2.179999999999999993e-02,4.859999999999999737e-02,9.800000000000000377e-02,1.660000000000000087e-01,2.551999999999999824e-01,3.366000000000000103e-01,3.914000000000000257e-01,4.148000000000000020e-01,4.082000000000000073e-01,3.704000000000000070e-01,3.351999999999999980e-01,2.812000000000000055e-01,2.404000000000000026e-01,1.965999999999999970e-01,1.680000000000000104e-01,1.390000000000000124e-01,1.194000000000000061e-01,1.004000000000000031e-01,8.659999999999999643e-02,7.580000000000000626e-02,6.600000000000000311e-02,5.500000000000000028e-02,4.739999999999999769e-02,4.039999999999999841e-02,3.799999999999999906e-02,3.500000000000000333e-02,3.620000000000000301e-02,3.280000000000000276e-02,2.939999999999999905e-02,2.740000000000000074e-02,2.440000000000000155e-02,2.100000000000000130e-02,1.880000000000000074e-02,1.859999999999999848e-02,1.619999999999999912e-02,1.600000000000000033e-02,1.619999999999999912e-02,1.280000000000000061e-02,1.239999999999999956e-02,1.080000000000000057e-02,1.140000000000000041e-02,1.039999999999999952e-02,1.039999999999999952e-02,1.000000000000000021e-02,9.400000000000000369e-03,1.039999999999999952e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000192e-04,2.000000000000000042e-03,5.799999999999999600e-03,1.460000000000000013e-02,3.459999999999999881e-02,7.499999999999999722e-02,1.332000000000000128e-01,2.061999999999999944e-01,2.918000000000000038e-01,3.572000000000000175e-01,3.991999999999999993e-01,4.152000000000000135e-01,3.920000000000000151e-01,3.529999999999999805e-01,3.145999999999999908e-01,2.710000000000000187e-01,2.321999999999999897e-01,1.960000000000000075e-01,1.680000000000000104e-01,1.423999999999999988e-01,1.199999999999999956e-01,1.039999999999999952e-01,8.759999999999999731e-02,7.499999999999999722e-02,6.539999999999999980e-02,5.800000000000000294e-02,4.680000000000000132e-02,4.440000000000000197e-02,3.819999999999999785e-02,3.880000000000000115e-02,3.579999999999999849e-02,3.280000000000000276e-02,2.960000000000000131e-02,2.699999999999999969e-02,2.659999999999999865e-02,2.160000000000000114e-02,1.880000000000000074e-02,1.760000000000000106e-02,1.720000000000000001e-02,1.480000000000000066e-02,1.340000000000000045e-02,1.280000000000000061e-02,1.080000000000000057e-02,1.020000000000000073e-02,1.020000000000000073e-02,1.099999999999999936e-02,1.099999999999999936e-02,1.179999999999999973e-02,1.080000000000000057e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000383e-04,5.199999999999999761e-03,1.159999999999999920e-02,3.339999999999999913e-02,7.720000000000000473e-02,1.333999999999999908e-01,2.190000000000000002e-01,2.975999999999999757e-01,3.655999999999999805e-01,4.007999999999999896e-01,4.063999999999999835e-01,3.820000000000000062e-01,3.483999999999999875e-01,3.121999999999999775e-01,2.710000000000000187e-01,2.373999999999999999e-01,2.078000000000000125e-01,1.733999999999999986e-01,1.487999999999999878e-01,1.198000000000000037e-01,1.029999999999999943e-01,8.759999999999999731e-02,6.980000000000000093e-02,5.999999999999999778e-02,5.160000000000000003e-02,4.179999999999999688e-02,3.780000000000000027e-02,3.500000000000000333e-02,2.920000000000000026e-02,2.659999999999999865e-02,2.500000000000000139e-02,2.359999999999999945e-02,2.179999999999999993e-02,1.859999999999999848e-02,1.720000000000000001e-02,1.480000000000000066e-02,1.280000000000000061e-02,1.119999999999999989e-02,1.020000000000000073e-02,1.080000000000000057e-02,1.099999999999999936e-02,1.200000000000000025e-02,1.179999999999999973e-02,1.280000000000000061e-02,1.220000000000000077e-02,1.179999999999999973e-02,1.020000000000000073e-02,1.020000000000000073e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000096e-04,1.199999999999999895e-03,4.400000000000000265e-03,1.400000000000000029e-02,3.660000000000000059e-02,7.920000000000000651e-02,1.446000000000000063e-01,2.288000000000000034e-01,3.095999999999999863e-01,3.790000000000000036e-01,4.123999999999999888e-01,4.198000000000000065e-01,3.953999999999999737e-01,3.609999999999999876e-01,3.205999999999999961e-01,2.752000000000000002e-01,2.210000000000000020e-01,1.789999999999999925e-01,1.481999999999999984e-01,1.213999999999999940e-01,9.879999999999999893e-02,8.419999999999999707e-02,6.940000000000000335e-02,5.859999999999999931e-02,4.939999999999999947e-02,4.120000000000000051e-02,3.780000000000000027e-02,3.300000000000000155e-02,2.699999999999999969e-02,2.400000000000000050e-02,2.079999999999999905e-02,1.820000000000000090e-02,1.640000000000000138e-02,1.420000000000000082e-02,1.379999999999999977e-02,1.260000000000000009e-02,1.239999999999999956e-02,1.260000000000000009e-02,1.200000000000000025e-02,1.179999999999999973e-02,1.159999999999999920e-02,1.060000000000000005e-02,1.140000000000000041e-02,1.099999999999999936e-02,1.119999999999999989e-02,1.039999999999999952e-02,9.599999999999999159e-03,1.039999999999999952e-02,8.800000000000000530e-03
0.000000000000000000e+00,2.000000000000000096e-04,1.199999999999999895e-03,3.000000000000000062e-03,5.599999999999999943e-03,1.880000000000000074e-02,4.399999999999999745e-02,9.099999999999999756e-02,1.640000000000000069e-01,2.416000000000000092e-01,3.210000000000000075e-01,3.654000000000000026e-01,3.937999999999999834e-01,3.804000000000000159e-01,3.432000000000000051e-01,3.168000000000000260e-01,2.823999999999999844e-01,2.505999999999999894e-01,2.142000000000000015e-01,1.852000000000000035e-01,1.555999999999999883e-01,1.270000000000000018e-01,1.130000000000000032e-01,1.001999999999999974e-01,8.400000000000000522e-02,7.399999999999999634e-02,6.400000000000000133e-02,5.419999999999999818e-02,4.680000000000000132e-02,4.080000000000000293e-02,3.359999999999999792e-02,3.020000000000000115e-02,2.659999999999999865e-02,2.060000000000000026e-02,1.600000000000000033e-02,1.439999999999999961e-02,1.299999999999999940e-02,1.280000000000000061e-02,1.220000000000000077e-02,1.420000000000000082e-02,1.260000000000000009e-02,1.159999999999999920e-02,1.140000000000000041e-02,1.020000000000000073e-02,1.039999999999999952e-02,9.199999999999999845e-03,8.600000000000000006e-03,7.799999999999999642e-03,6.799999999999999621e-03,7.199999999999999803e-03,6.400000000000000307e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,2.200000000000000133e-03,3.599999999999999901e-03,1.480000000000000066e-02,3.640000000000000180e-02,8.200000000000000344e-02,1.559999999999999998e-01,2.351999999999999924e-01,3.115999999999999881e-01,3.719999999999999973e-01,3.956000000000000072e-01,4.116000000000000214e-01,3.941999999999999948e-01,3.549999999999999822e-01,3.171999999999999820e-01,2.693999999999999728e-01,2.336000000000000021e-01,2.003999999999999948e-01,1.650000000000000078e-01,1.373999999999999944e-01,1.215999999999999998e-01,1.034000000000000058e-01,8.559999999999999554e-02,7.420000000000000207e-02,6.460000000000000464e-02,5.380000000000000060e-02,4.660000000000000253e-02,4.080000000000000293e-02,3.440000000000000002e-02,2.999999999999999889e-02,2.960000000000000131e-02,2.539999999999999897e-02,2.160000000000000114e-02,2.139999999999999888e-02,2.120000000000000009e-02,1.880000000000000074e-02,1.739999999999999880e-02,1.739999999999999880e-02,1.580000000000000154e-02,1.540000000000000049e-02,1.480000000000000066e-02,1.239999999999999956e-02,1.119999999999999989e-02,1.080000000000000057e-02,1.000000000000000021e-02,1.060000000000000005e-02,9.799999999999999684e-03,1.039999999999999952e-02,1.179999999999999973e-02
0.000000000000000000e+00,4.000000000000000192e-04,1.199999999999999895e-03,2.799999999999999972e-03,7.599999999999999985e-03,2.639999999999999986e-02,6.099999999999999867e-02,1.178000000000000019e-01,1.998000000000000054e-01,2.899999999999999800e-01,3.649999999999999911e-01,4.163999999999999924e-01,4.274000000000000021e-01,4.083999999999999853e-01,3.709999999999999964e-01,3.297999999999999821e-01,2.812000000000000055e-01,2.398000000000000131e-01,2.020000000000000129e-01,1.706000000000000016e-01,1.391999999999999904e-01,1.223999999999999949e-01,1.014000000000000040e-01,8.260000000000000675e-02,6.819999999999999674e-02,6.199999999999999956e-02,5.059999999999999915e-02,4.359999999999999987e-02,3.679999999999999938e-02,3.080000000000000099e-02,2.659999999999999865e-02,2.299999999999999961e-02,2.100000000000000130e-02,1.940000000000000058e-02,1.679999999999999896e-02,1.540000000000000049e-02,1.499999999999999944e-02,1.200000000000000025e-02,9.400000000000000369e-03,7.799999999999999642e-03,4.599999999999999922e-03,3.799999999999999992e-03,3.799999999999999992e-03,3.399999999999999811e-03,3.399999999999999811e-03,3.399999999999999811e-03,3.399999999999999811e-03,3.399999999999999811e-03,2.399999999999999790e-03,2.399999999999999790e-03,1.799999999999999951e-03
