0.0128,0.0238,0.0444,0.0816,0.1422,0.222,0.3308,0.4408,0.5232,0.5424,0.512,0.4466,0.3622,0.2814,0.2232,0.1856,0.1484,0.1224,0.0974,0.0782,0.0654,0.0536,0.0444,0.0376,0.0342,0.0288,0.0218,0.02,0.0158,0.011,0.0104,0.0104,0.0084,0.0074,0.0066,0.0054,0.0046,0.0044,0.0036,0.0034,0.004,0.004,0.0036,0.0038,0.0042,0.0038,0.0036,0.003,0.0032,0.0034,0.0032
0.0156,0.028,0.0552,0.0984,0.159,0.2544,0.3642,0.4792,0.5382,0.5588,0.5084,0.4336,0.346,0.2682,0.2142,0.1712,0.1444,0.1112,0.0926,0.0718,0.0578,0.0462,0.0402,0.034,0.0308,0.0272,0.0216,0.0178,0.0156,0.0108,0.0088,0.007,0.0046,0.004,0.0026,0.0024,0.0016,0.0008,0.0006,0.0004,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0142,0.0288,0.0564,0.1034,0.1706,0.2706,0.3832,0.4954,0.554,0.5532,0.502,0.4168,0.3272,0.2498,0.1952,0.1596,0.1308,0.1088,0.0876,0.0748,0.0608,0.0506,0.0416,0.0382,0.0306,0.024,0.0188,0.016,0.012,0.0092,0.0088,0.0078,0.0068,0.0052,0.0042,0.0038,0.0042,0.0028,0.0024,0.0026,0.0032,0.0028,0.0022,0.002,0.002,0.0016,0.001,0.001,0.0012,0.001,0.0004
0.0136,0.0264,0.0498,0.0884,0.1486,0.2372,0.347,0.458,0.5386,0.5514,0.5146,0.4474,0.3674,0.2852,0.2234,0.1756,0.1402,0.1142,0.093,0.0792,0.068,0.0568,0.0482,0.0404,0.031,0.025,0.0208,0.0174,0.0144,0.0126,0.0086,0.0066,0.0046,0.003,0.003,0.0028,0.003,0.003,0.0026,0.0024,0.0014,0.0012,0.001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0142,0.0252,0.045,0.0802,0.1352,0.2208,0.3358,0.4616,0.5442,0.5616,0.5276,0.448,0.3538,0.2802,0.2232,0.1726,0.1392,0.1094,0.089,0.0724,0.0594,0.0476,0.0394,0.0318,0.0274,0.023,0.0194,0.0162,0.0128,0.0126,0.0086,0.0088,0.0082,0.006,0.005,0.004,0.004,0.0028,0.002,0.0018,0.0014,0.0004,0.0002,0.0002,0.0002,0.0004,0.0002,0.0002,0.0,0.0,0.0
0.0144,0.0296,0.0574,0.0986,0.1686,0.2672,0.3806,0.4898,0.5564,0.5642,0.5136,0.4302,0.3474,0.2638,0.2128,0.1586,0.1278,0.103,0.0814,0.0648,0.0542,0.0418,0.034,0.028,0.0238,0.0198,0.0162,0.0124,0.01,0.0082,0.0076,0.006,0.0048,0.004,0.004,0.004,0.004,0.004,0.0038,0.0042,0.004,0.004,0.0044,0.0034,0.0028,0.0038,0.0042,0.0038,0.0042,0.0044,0.0036
0.0142,0.027,0.0492,0.0898,0.1482,0.238,0.3456,0.453,0.5224,0.5498,0.5112,0.441,0.3578,0.279,0.216,0.175,0.1376,0.1202,0.0976,0.0844,0.0708,0.0618,0.0496,0.043,0.0356,0.0304,0.0244,0.0226,0.0182,0.0134,0.0122,0.0106,0.0094,0.008,0.0074,0.0056,0.0038,0.0038,0.0036,0.0034,0.003,0.0024,0.0022,0.003,0.0028,0.0036,0.0036,0.0034,0.0032,0.003,0.0026
0.0142,0.0242,0.0436,0.0768,0.1266,0.2056,0.3104,0.4262,0.5062,0.5446,0.5262,0.4594,0.3726,0.2912,0.2242,0.1778,0.151,0.1228,0.0978,0.0802,0.0644,0.0524,0.0432,0.0366,0.028,0.0222,0.0192,0.0162,0.0156,0.0142,0.013,0.0112,0.0104,0.0096,0.0088,0.009,0.0082,0.0072,0.0066,0.0074,0.0078,0.0086,0.0078,0.0076,0.0072,0.0058,0.0052,0.0058,0.0048,0.0034,0.0044
0.0154,0.0292,0.0536,0.099,0.1658,0.258,0.372,0.4822,0.5352,0.5404,0.503,0.43,0.3382,0.2588,0.2092,0.1632,0.1306,0.111,0.0882,0.0744,0.0628,0.0528,0.0446,0.0384,0.0322,0.0274,0.0216,0.019,0.0154,0.013,0.0092,0.008,0.0068,0.0058,0.005,0.0042,0.0034,0.0028,0.0022,0.002,0.0018,0.0014,0.0012,0.0016,0.0014,0.0012,0.001,0.0006,0.0008,0.0008,0.0004
0.0144,0.0314,0.0582,0.1058,0.1774,0.2744,0.3926,0.4914,0.56,0.5576,0.5,0.4142,0.3236,0.2464,0.1928,0.155,0.1256,0.1074,0.0894,0.0696,0.0606,0.054,0.0468,0.0398,0.0346,0.0272,0.0206,0.0194,0.0168,0.0152,0.015,0.0124,0.0112,0.0102,0.0088,0.0074,0.0042,0.0042,0.0032,0.003,0.0028,0.0026,0.0024,0.0028,0.0032,0.0034,0.0034,0.003,0.0028,0.0028,0.002
0.0138,0.0272,0.0528,0.0964,0.162,0.2516,0.368,0.4712,0.5352,0.5544,0.5032,0.4336,0.3372,0.2648,0.2018,0.1594,0.1256,0.1048,0.081,0.0676,0.051,0.044,0.038,0.0284,0.0242,0.0188,0.016,0.013,0.01,0.0088,0.0074,0.0058,0.0062,0.0052,0.0032,0.003,0.0024,0.0014,0.001,0.0014,0.0006,0.0004,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0158,0.0308,0.0584,0.1022,0.1664,0.2654,0.381,0.4946,0.561,0.56,0.509,0.4264,0.3282,0.2494,0.1888,0.1558,0.125,0.1054,0.0856,0.0704,0.0602,0.0524,0.0454,0.0378,0.033,0.0278,0.0248,0.0208,0.0186,0.017,0.0132,0.0104,0.0094,0.0068,0.0052,0.0042,0.0042,0.0038,0.0042,0.0042,0.004,0.0042,0.0046,0.0046,0.0056,0.0052,0.0052,0.0052,0.0048,0.0034,0.0038
