0.0268,0.0512,0.093,0.1648,0.269,0.3958,0.5138,0.5886,0.5926,0.5354,0.453,0.3572,0.2746,0.2068,0.168,0.1378,0.1106,0.0912,0.0752,0.059,0.0458,0.0394,0.032,0.0258,0.0196,0.0144,0.0114,0.0082,0.0074,0.0064,0.006,0.0054,0.0046,0.0038,0.0032,0.0032,0.0028,0.0022,0.0022,0.002,0.0014,0.001,0.001,0.0008,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0006
0.0266,0.0496,0.095,0.1714,0.272,0.4016,0.5174,0.5952,0.5996,0.535,0.4474,0.3498,0.2672,0.212,0.168,0.1344,0.114,0.0954,0.079,0.0696,0.0598,0.0514,0.0414,0.0356,0.0292,0.0226,0.0178,0.014,0.011,0.0088,0.0064,0.0068,0.0066,0.0058,0.0056,0.0062,0.0058,0.0054,0.0054,0.0056,0.0048,0.0034,0.0032,0.0026,0.0026,0.0026,0.0014,0.0008,0.0012,0.0016,0.0016
0.0272,0.0532,0.0998,0.1762,0.2754,0.401,0.5134,0.586,0.5872,0.5228,0.4348,0.3408,0.249,0.1888,0.1522,0.1278,0.1068,0.0854,0.068,0.0592,0.048,0.0436,0.0394,0.0336,0.0256,0.0206,0.0174,0.015,0.0132,0.0106,0.01,0.0086,0.0082,0.0062,0.0048,0.004,0.0032,0.0022,0.0016,0.0012,0.001,0.001,0.0008,0.0008,0.0008,0.0008,0.0006,0.001,0.0006,0.0004,0.0002
0.0274,0.0544,0.1032,0.1814,0.2816,0.406,0.5282,0.5948,0.5992,0.5284,0.4376,0.3368,0.2522,0.1972,0.1566,0.1274,0.1126,0.0898,0.0714,0.056,0.0438,0.0372,0.0316,0.028,0.0246,0.0224,0.019,0.0168,0.0158,0.0134,0.011,0.01,0.0088,0.0076,0.0074,0.0066,0.0062,0.0052,0.0056,0.0048,0.0044,0.0048,0.004,0.004,0.0032,0.0028,0.003,0.0028,0.0024,0.0028,0.003
0.031,0.0578,0.1122,0.1948,0.3096,0.4436,0.5506,0.602,0.5872,0.5184,0.4254,0.3172,0.2418,0.183,0.1496,0.122,0.1042,0.088,0.0734,0.063,0.0526,0.0418,0.0336,0.0314,0.0264,0.0232,0.0208,0.0182,0.0146,0.0154,0.0136,0.0118,0.0114,0.009,0.0076,0.0056,0.0036,0.0028,0.0028,0.0024,0.0028,0.0028,0.0026,0.0024,0.0028,0.0022,0.0024,0.002,0.0016,0.0012,0.0006
0.0296,0.0562,0.1062,0.181,0.273,0.3972,0.5088,0.5796,0.5894,0.5322,0.445,0.3424,0.2576,0.1992,0.1528,0.1172,0.0986,0.079,0.07,0.0588,0.0502,0.0422,0.0342,0.0326,0.0248,0.022,0.0188,0.0148,0.0124,0.0086,0.008,0.0068,0.0068,0.0054,0.0048,0.0056,0.0042,0.004,0.0044,0.0032,0.003,0.0024,0.0022,0.0016,0.0012,0.0008,0.0002,0.0002,0.0002,0.0002,0.0
0.0286,0.0496,0.0952,0.166,0.2598,0.3836,0.499,0.573,0.589,0.5436,0.4594,0.359,0.2714,0.2062,0.1632,0.1352,0.1048,0.0906,0.0738,0.0588,0.047,0.0404,0.0348,0.0294,0.0256,0.0206,0.0188,0.0142,0.0132,0.0124,0.0104,0.0098,0.0084,0.0068,0.007,0.0064,0.0062,0.0058,0.0058,0.006,0.005,0.0054,0.0036,0.0036,0.003,0.0024,0.0022,0.002,0.0016,0.0016,0.0018
0.0276,0.0522,0.0976,0.1678,0.261,0.3822,0.4934,0.582,0.597,0.5422,0.4626,0.353,0.2654,0.2076,0.168,0.1358,0.1092,0.0932,0.0772,0.0642,0.0516,0.0418,0.0332,0.0232,0.0198,0.013,0.011,0.0092,0.0068,0.0062,0.0056,0.0048,0.005,0.0046,0.0046,0.0042,0.0042,0.0054,0.0046,0.0038,0.0038,0.0032,0.0044,0.0044,0.0048,0.004,0.0034,0.0038,0.0038,0.0044,0.0032
0.03,0.058,0.1068,0.1856,0.2962,0.434,0.5432,0.6078,0.6028,0.527,0.4318,0.3252,0.2294,0.1784,0.1384,0.111,0.0938,0.0766,0.0672,0.054,0.044,0.0356,0.0288,0.0228,0.019,0.015,0.0122,0.0094,0.0078,0.0076,0.0078,0.0078,0.0072,0.0072,0.0058,0.006,0.0048,0.0052,0.005,0.0038,0.0034,0.0028,0.0018,0.0012,0.001,0.0006,0.0002,0.0,0.0,0.0,0.0
0.0276,0.0538,0.1026,0.1812,0.2774,0.41,0.5256,0.5886,0.594,0.538,0.4396,0.3412,0.2608,0.2048,0.1628,0.1312,0.111,0.0858,0.0698,0.0562,0.0472,0.0372,0.0322,0.0284,0.0228,0.0206,0.0168,0.0132,0.0116,0.0092,0.0078,0.0064,0.0064,0.0054,0.0052,0.004,0.0034,0.0028,0.0018,0.0018,0.0012,0.0014,0.0016,0.002,0.0018,0.0022,0.0016,0.0016,0.001,0.0008,0.0006
